Date,SPX Index,HSI Index,AAXJ US Equity,USGG2YR Index,USGG10YR Index,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,AUDUSD Curncy,USDKRW Curncy,USDTWD Curncy,USDPHP Curncy,USDIDR Curncy,USDINR Curncy,USDMYR Curncy,USDSGD Curncy,USDTHB Curncy,CLA Comdty,XAU Curncy
12/20/2023,4698.35,15353.98,63.95,5.0873,4.9307,1.0575,1.2153,151.68,12/30/1899,1339.3,31.306,56.288,15705,83.0025,4.7335,1.3697,36.175,70.9,1978.14
12/21/2023,4746.75,15899.87,65.325,4.9436,4.7341,1.057,1.2152,150.95,12/30/1899,1338.9,31.297,56.202,15730,83.01,4.7273,1.3681,36.02,71.67,1969.45
12/22/2023,4754.63,16211.96,64.92,4.9893,4.659,1.0622,1.2203,150.45,12/30/1899,1338.8,31.243,55.96,15635,83.0287,4.733,1.3648,36.022,71.48,1950.2
12/26/2023,4774.75,15952.23,65.38,4.8386,4.5724,1.0731,1.238,149.39,12/30/1899,1333.25,31.151,55.919,15595,83.0437,4.717,1.3543,36.055,70.9,1958.55
12/27/2023,4781.58,16077.24,65.73,4.9345,4.6431,1.0718,1.2344,150.07,12/30/1899,1337.2,31.293,56.023,15595,83.0163,4.749,1.3506,35.853,70.16,1940.2
12/28/2023,4783.35,15703.45,66.5,4.9176,4.5665,1.07,1.23,150.37,12/30/1899,1335.9,31.331,55.955,15620,82.97,4.7677,1.3544,35.835,71.32,1946.92
12/29/2023,4769.83,15485.07,66.57,4.932,4.4925,1.0709,1.2285,150.98,12/30/1899,1336.3,31.232,56.11,15620,82.9713,4.7607,1.3564,36.112,70.75,1964.29
1/2/2024,4742.83,15566.21,65.44,5.0202,4.6241,1.0668,1.2223,151.35,12/30/1899,1335.65,31.37,56.035,15630,82.85,4.7725,1.3604,35.82,68.93,1959.85
1/3/2024,4704.81,15533.56,65.22,5.0623,4.6518,1.0686,1.2227,151.52,12/30/1899,1329.5,31.332,55.967,15660,82.95,4.765,1.3605,36.052,68.72,1980.9
1/4/2024,4688.68,15510.01,64.84,5.0348,4.6399,1.0698,1.2279,151.72,12/30/1899,1334.65,31.356,56.067,15635,82.8975,4.7633,1.359,35.87,68.06,1980.82
1/5/2024,4697.24,16136.87,64.82,4.836,4.4473,1.0879,1.2499,150.37,12/30/1899,1331.85,31.428,56.061,15590,82.8988,4.7865,1.3489,35.945,69.69,1978.07
1/8/2024,4763.54,16081.89,64.93,4.9118,4.5314,1.0848,1.2416,151.36,12/30/1899,1322.35,31.357,55.96,15595,82.9325,4.7825,1.3504,35.815,69.04,1998.29
1/9/2024,4756.5,15878.07,64,4.8375,4.4355,1.0852,1.2414,150.73,12/30/1899,1330.75,31.399,55.724,15630,82.9138,4.7793,1.347,35.815,69.88,1990.17
1/10/2024,4783.45,15746.58,63.88,4.8855,4.4354,1.0915,1.2462,149.63,12/30/1899,1327.55,31.499,55.915,15640,82.905,4.787,1.3435,35.693,67.95,1992.25
1/11/2024,4780.24,15879.38,64.3,4.9109,4.4198,1.094,1.2505,148.39,12/30/1899,1327.7,31.535,56.085,15685,82.8925,4.7987,1.3382,35.577,68.67,2000.82
1/12/2024,4783.83,15944.63,64.54,4.8723,4.3926,1.0911,1.2539,148.39,12/30/1899,1328.25,31.513,56.093,15715,82.895,4.7943,1.3385,35.42,68.32,2014.13
1/16/2024,4765.98,16339.96,62.86,4.8996,4.4042,1.0888,1.2494,149.54,12/30/1899,1328.05,31.561,56.237,15700,82.8288,4.7755,1.3419,35.388,68.8,2040.97
1/17/2024,4739.21,16155.61,61.78,4.8996,4.4042,1.0905,1.2534,149.56,12/30/1899,1335.35,31.553,56.207,15740,82.785,4.7773,1.3408,35.57,69.52,2044.24
1/18/2024,4780.94,16247.51,62.41,4.9484,4.4665,1.0939,1.2603,149.44,12/30/1899,1334.05,31.58,56.026,15769,82.765,4.7773,1.3401,35.732,69.12,2036.41
1/19/2024,4839.81,16503.1,63.17,4.888,4.3866,1.0954,1.2627,148.69,12/30/1899,1335.55,31.583,55.982,15700,82.775,4.761,1.3368,35.623,68.91,2072.22
1/22/2024,4850.43,16742.95,62.49,4.7342,4.3207,1.0993,1.2694,147.48,12/30/1899,1335.15,31.613,55.972,15653,82.86,4.771,1.3312,35.775,69.75,2029.42
1/23/2024,4864.6,16725.86,63.11,4.6455,4.2552,1.0969,1.2695,147.24,12/30/1899,1337.5,31.526,55.877,15590,82.825,4.7428,1.3329,35.98,69.08,2019.36
1/24/2024,4868.55,16634.74,64.03,4.6802,4.3264,1.0888,1.2624,148.2,12/30/1899,1334.8,31.576,55.84,15578,82.89,4.746,1.3373,36.085,70.48,2025.55
1/25/2024,4894.16,16790.8,64.04,4.5384,4.1956,1.0884,1.271,146.82,12/30/1899,1328.75,31.585,55.579,15582,82.9125,4.7225,1.3335,36.173,70.16,2028.47
1/26/2024,4890.97,16536.85,64.04,4.6353,4.2529,1.0836,1.2633,147.21,12/30/1899,1331.1,31.543,55.379,15595,83.0425,4.7352,1.3377,36.052,70.56,2004.67
1/29/2024,4927.93,16511.44,64.08,4.5767,4.1649,1.0797,1.2595,147.15,12/30/1899,1331.05,31.429,55.319,15690,83.1687,4.7323,1.3411,36.372,71.95,1981.95
1/30/2024,4924.97,16589.44,63.47,4.5929,4.104,1.0764,1.256,147.31,12/30/1899,1331.15,31.424,55.401,15715,83.1537,4.7052,1.3421,36.403,72.45,1979.54
1/31/2024,4845.65,16595.97,63.05,4.5945,4.1495,1.0794,1.2594,144.13,12/30/1899,1333.65,31.424,55.405,15715,83.425,4.6835,1.3392,36.295,71.59,2027.74
2/1/2024,4906.19,16162.64,63.64,4.7209,4.2256,1.0763,1.2549,144.95,12/30/1899,1331.4,31.469,55.528,15660,83.2887,4.6818,1.3421,36.415,72.38,2036.36
2/2/2024,4958.61,16438.09,63.39,4.708,4.2333,1.0765,1.2555,146.16,12/30/1899,1331.35,31.506,55.555,15780,83.3788,4.6782,1.3438,36.48,70.97,2019.62
2/5/2024,4942.81,16229.78,63.5,4.7308,4.2006,1.0794,1.2563,145.45,12/30/1899,1334.5,31.602,55.92,15798,83.4037,4.686,1.3414,36.39,69.44,2027.19
2/6/2024,4954.23,16353.39,65.14,4.4265,4.0164,1.0874,1.2618,142.89,12/30/1899,1334.35,31.668,56.136,15790,83.3838,4.686,1.3331,36.423,68.5,2040.35
2/7/2024,4995.06,16587.57,65.14,4.3882,3.9208,1.0993,1.2767,141.89,12/30/1899,1330.9,31.781,56.034,15855,83.4337,4.7072,1.3274,36.638,69.16,2031.39
2/8/2024,4997.91,17093.5,64.8,4.4428,3.911,1.0895,1.2681,142.15,12/30/1899,1319.75,31.876,56.286,15855,83.445,4.718,1.3327,36.707,69.37,2045.95
2/9/2024,5026.61,17082.11,65.13,4.4463,3.9314,1.0924,1.2648,142.78,12/30/1899,1310.2,31.84,56.397,15890,83.2925,4.737,1.3324,36.713,69.77,2053.08
2/12/2024,5021.84,16961.66,65.66,4.4394,3.9313,1.0981,1.2732,143.84,12/30/1899,1310.85,31.965,56.323,15897,83.315,4.7367,1.3284,36.645,71.14,2067.81
2/13/2024,4953.17,16720.89,64.31,4.3313,3.8474,1.0942,1.2639,143.57,12/30/1899,1314.35,31.874,56.223,15920,83.1938,4.7155,1.3326,36.365,71.64,2077.49
2/14/2024,5000.62,16737.12,65.32,4.3474,3.8881,1.1011,1.269,142.12,12/30/1899,1317.75,31.91,56.257,15893,83.415,4.7365,1.3263,36.368,71.75,2065.61
2/15/2024,5029.73,16529.48,65.61,4.3231,3.895,1.1014,1.2701,142.41,12/30/1899,1329.9,32.009,56.341,15845,83.45,4.7238,1.3238,36.605,71.88,2062.98
2/16/2024,5005.57,16543.07,65.86,4.3231,3.895,1.1008,1.269,142.35,12/30/1899,1333.7,31.993,56.45,16175,83.5375,4.7205,1.3241,36.777,71.12,2058.96
2/20/2024,4975.51,16863.1,65.92,4.352,3.8967,1.1042,1.2725,142.4,12/30/1899,1340,31.999,56.37,16220,83.5437,4.7345,1.3234,36.765,71.69,2041.49
2/21/2024,4981.8,16499.47,66.15,4.2416,3.7944,1.1105,1.2798,141.83,12/30/1899,1339.55,31.984,56.515,16175,83.47,4.725,1.3199,36.86,72.03,2043.65
2/22/2024,5087.03,16473.64,66.94,4.2767,3.8443,1.1061,1.2733,141.41,12/30/1899,1322.5,32.085,56.492,16255,83.3712,4.7305,1.3203,36.995,71.02,2045.45
2/23/2024,5088.8,16618.32,66.97,4.2499,3.8791,1.1039,1.2731,141.04,12/30/1899,1338.45,32.065,56.505,16235,83.3412,4.7525,1.3203,37.06,71.29,2028.07
2/26/2024,5069.53,16392.84,66.59,4.2499,3.8791,1.1045,1.2727,140.89,12/30/1899,1342.25,32.106,56.54,16220,83.32,4.756,1.3256,37.02,71.69,2030.2
2/27/2024,5078.18,16541.42,66.67,4.3201,3.9294,1.0942,1.2617,141.99,12/30/1899,1339.55,32.118,56.82,16154,83.325,4.7402,1.3287,37.02,70.59,2024.41
2/28/2024,5069.76,16931.52,65.77,4.3305,3.9162,1.0922,1.2665,143.29,12/30/1899,1348.7,32.013,56.996,16188,83.35,4.7475,1.3293,36.96,71.14,2028.91
2/29/2024,5096.27,16725.1,65.86,4.3845,3.9988,1.0945,1.2682,144.63,12/30/1899,1346.15,32.222,57.193,16210,83.4738,4.7525,1.3296,37.033,71.69,2049.06
3/1/2024,5137.08,16723.92,66.75,4.3807,4.0457,1.0943,1.272,144.63,12/30/1899,1347.35,32.296,57.2,16255,83.4362,4.7478,1.3281,37.057,71.31,2056.55
3/4/2024,5130.95,16732.85,66.63,4.3746,4.0305,1.095,1.2748,144.23,12/30/1899,1349.3,32.384,57.632,16260,83.4675,4.7705,1.331,36.95,71.01,2028.44
3/5/2024,5078.65,16828.07,66.02,4.3642,4.0133,1.0931,1.271,144.48,12/30/1899,1352.1,32.496,57.545,16185,83.43,4.78,1.3316,36.79,71.71,2006.25
3/6/2024,5104.76,17139.17,67.09,4.358,4.0283,1.0973,1.2742,145.76,12/30/1899,1348.85,32.492,57.51,16084,83.4987,4.7957,1.3308,36.9,71.8,2023.34
3/7/2024,5157.36,17095.03,67.52,4.2451,3.9658,1.0972,1.276,145.29,12/30/1899,1346.95,32.383,57.558,16025,83.515,4.793,1.3314,36.958,71.22,2029.49
3/8/2024,5123.69,16721.69,67.57,4.1441,3.939,1.0951,1.2753,144.88,12/30/1899,1352.7,32.534,57.801,16049,83.5175,4.7855,1.3334,36.935,71.64,2021.7
3/11/2024,5117.94,16600.46,67.82,4.1441,3.939,1.095,1.2727,145.73,12/30/1899,1353.25,32.653,57.691,16045,83.5112,4.7832,1.3425,36.72,71.81,2029.28
3/12/2024,5175.27,16248.97,68.66,4.2195,4.0581,1.0875,1.2637,147.19,12/30/1899,1354.95,32.597,57.685,16080,83.4987,4.7768,1.3447,36.815,71.27,2013.89
3/13/2024,5165.31,16251.84,68.35,4.3608,4.1019,1.0883,1.2676,148.16,12/30/1899,1364.2,32.534,57.774,16104,83.5275,4.7803,1.3441,36.665,71.7,2020.84
3/14/2024,5150.48,16385.87,67.97,4.3524,4.142,1.0876,1.2706,148.16,12/30/1899,1375.4,32.585,57.545,16028,83.5112,4.7773,1.3408,36.535,71.52,2018.52
3/15/2024,5117.09,16224.14,67.49,4.3845,4.1226,1.0898,1.2703,148.12,12/30/1899,1384.05,32.579,57.365,15925,83.4987,4.776,1.3419,36.14,72.78,2033.23
3/18/2024,5149.42,16511.69,67.65,4.3911,4.1052,1.0883,1.2709,148.1,12/30/1899,1394.65,32.563,57.23,15955,83.4975,4.768,1.3413,36.205,73.61,2037.01
3/19/2024,5178.51,16828.93,67.21,4.3678,4.1282,1.0854,1.2687,148.35,12/30/1899,1386.8,32.561,57.239,15975,83.3325,4.7675,1.3397,36.03,73.84,2039.52
3/20/2024,5224.62,17201.27,67.83,4.3799,4.1762,1.0885,1.2726,147.51,12/30/1899,1373.1,32.501,57.388,15995,83.31,4.7725,1.3402,36.315,74.53,2054.99
3/21/2024,5241.53,17284.54,67.93,4.2932,4.1184,1.0846,1.2708,147.66,12/30/1899,1382.3,32.383,57.388,15993,83.28,4.7545,1.3411,36.525,74.75,2039.76
3/22/2024,5234.18,17651.15,67.46,4.3489,4.1373,1.0853,1.2703,148.15,12/30/1899,1379.4,32.355,57.432,16065,83.0963,4.7385,1.3402,36.685,74.05,2025.11
3/25/2024,5218.19,17746.91,67.56,4.318,4.074,1.0833,1.2709,147.5,12/30/1899,1378.35,32.376,57.868,16090,83.1387,4.7393,1.3393,36.625,74.1,2036.14
3/26/2024,5203.58,17763.03,67.52,4.3345,4.0319,1.0845,1.27,147.61,12/30/1899,1369.4,32.415,57.845,16160,83.1837,4.7387,1.3408,36.635,73.6,2035.36
3/27/2024,5248.49,18207.13,67.54,4.2067,3.9124,1.0818,1.2688,146.92,12/30/1899,1374.8,32.461,57.545,16260,83.3425,4.7415,1.3366,36.748,74.45,2034.52
3/28/2024,5254.35,18475.92,67.75,4.2024,3.8802,1.0872,1.2744,146.43,12/30/1899,1375.3,32.421,57.477,16250,83.315,4.741,1.3429,36.802,74.3,2024.26
4/1/2024,5243.77,18578.3,68.1,4.3638,4.0199,1.0788,1.2631,148.38,12/30/1899,1377.25,32.419,57.62,16230,83.465,4.7397,1.3471,36.787,74.24,2020.05
4/2/2024,5205.81,18479.37,68.31,4.4722,4.1579,1.0743,1.2536,148.68,12/30/1899,1382.1,32.425,57.895,16220,83.145,4.7295,1.3442,36.588,75.08,1993.15
4/3/2024,5211.49,18313.86,68.24,4.4035,4.1,1.0755,1.2598,147.94,12/30/1899,1375.85,32.304,58.248,16285,83.5262,4.7175,1.3433,36.685,75.02,1992.33
4/4/2024,5147.21,18537.81,67.87,4.4287,4.1211,1.0772,1.2626,148.18,12/30/1899,1363,32.109,58.067,16260,83.3788,4.7063,1.3472,36.475,75.62,2004.4
4/5/2024,5204.34,18963.68,67.97,4.454,4.154,1.0778,1.2617,149.32,12/30/1899,1359.95,32.213,58.135,16195,83.4775,4.683,1.3458,36.502,76.21,2013.59
4/8/2024,5202.39,19115.06,68.31,4.4799,4.1754,1.0784,1.2628,149.29,12/30/1899,1362.75,32.253,58.195,16280,83.38,4.6877,1.3447,36.815,76.97,2017.21
4/9/2024,5209.91,19073.71,68.83,4.4738,4.1793,1.0772,1.2629,149.35,12/30/1899,1370,32.298,58.12,16290,83.51,4.6862,1.3511,36.743,76.94,2024.41
4/10/2024,5160.64,19376.53,67.9,4.6578,4.3143,1.0709,1.2592,150.8,12/30/1899,1368.05,32.285,57.963,16295,83.57,4.6968,1.3484,36.685,76.7,2025.99
4/11/2024,5199.06,19553.61,68.44,4.5778,4.2554,1.0727,1.2566,150.58,12/30/1899,1368.25,32.239,58.435,16270,83.5437,4.7038,1.3457,36.655,76.15,2024.39
4/12/2024,5123.41,19636.22,66.79,4.574,4.23,1.0772,1.26,149.93,12/30/1899,1369.15,32.265,58.65,16400,83.5475,4.7115,1.3471,36.765,76.81,2035.4
4/15/2024,5061.82,19220.62,66.37,4.6416,4.2792,1.0777,1.2602,150.21,12/30/1899,1345.1,32.181,58.526,16365,83.5612,4.6965,1.346,36.813,76.56,2031.24
4/16/2024,5051.41,19195.6,65.6,4.6416,4.2792,1.0779,1.2594,150.13,12/30/1899,1355.15,32.172,58.685,16430,83.4137,4.69,1.3436,36.83,77.03,2030.48
4/17/2024,5022.21,18868.71,65.56,4.6121,4.2753,1.0808,1.2623,150.01,12/30/1899,1355.85,32.304,58.735,16450,83.4538,4.7045,1.344,36.677,77.07,2034.55
4/18/2024,5011.12,18608.94,65.95,4.666,4.3187,1.0819,1.2638,150.3,12/30/1899,1363.3,32.449,58.795,16394,83.6475,4.7045,1.343,36.775,77.23,2044.3
4/19/2024,4967.23,18827.35,65.49,4.7116,4.3207,1.0823,1.266,150.53,12/30/1899,1362.85,32.414,58.618,16375,83.54,4.7065,1.3431,36.66,75.53,2082.92
4/22/2024,5010.6,18821.16,66.35,4.6896,4.248,1.0821,1.2672,150.51,12/30/1899,1362.35,32.405,58.525,16405,83.4688,4.7017,1.3444,36.685,75.37,2114.48
4/23/2024,5070.55,18477.01,66.97,4.7182,4.2795,1.0851,1.2685,150.7,12/30/1899,1369.45,32.402,58.795,16398,83.4325,4.6978,1.3441,36.647,75.11,2128.04
4/24/2024,5071.63,18230.19,67.41,4.6933,4.3032,1.0844,1.2685,150.51,12/30/1899,1363.85,32.343,58.695,16375,83.5775,4.695,1.3462,36.82,74.8,2148.18
4/25/2024,5048.42,18079.61,67.68,4.6374,4.2639,1.0838,1.2662,150.69,12/30/1899,1358.35,32.27,58.587,16322,83.4613,4.692,1.3456,36.87,75.59,2159.98
4/26/2024,5099.96,18403.04,68.36,4.6187,4.2502,1.0805,1.2625,149.98,12/30/1899,1364.9,32.249,58.654,16395,83.3913,4.723,1.3439,36.702,75.58,2178.95
4/29/2024,5116.17,18444.11,68.98,4.5313,4.1798,1.0837,1.2655,150.12,12/30/1899,1379.45,32.4,58.625,16370,83.4463,4.719,1.3434,36.715,75.94,2182.75
4/30/2024,5035.69,18424.96,68.14,4.6017,4.2131,1.0856,1.2692,150.53,12/30/1899,1385,32.393,58.764,16330,83.5025,4.7172,1.3428,36.857,76.34,2158.34
5/1/2024,5018.39,18476.8,68.14,4.5579,4.1525,1.0857,1.2705,150.05,12/30/1899,1376.1,32.335,58.777,16278,83.53,4.709,1.3388,36.763,75.76,2174.41
5/2/2024,5064.2,18366.95,70.2,4.5536,4.102,1.0899,1.2731,149.38,12/30/1899,1376.05,32.345,58.815,16255,83.5,4.7207,1.3332,36.63,75.29,2162.19
5/3/2024,5127.79,18176.34,70.76,4.5014,4.0827,1.0948,1.2809,148.05,12/30/1899,1372.95,32.39,58.805,16250,83.4937,4.7133,1.3311,36.58,73.02,2155.9
5/6/2024,5180.74,17937.84,70.85,4.4735,4.0749,1.0939,1.2858,147.06,12/30/1899,1365.5,32.402,58.772,16240,83.5025,4.7065,1.3304,36.463,73.4,2160.36
5/7/2024,5187.7,18112.63,70.33,4.536,4.0982,1.0926,1.2814,146.95,12/30/1899,1376.05,32.355,58.87,16195,83.4912,4.7095,1.3323,36.395,73.31,2157.59
5/8/2024,5187.67,17941.78,70.29,4.5862,4.1507,1.0927,1.2793,147.68,12/30/1899,1378.3,32.324,58.753,16138,83.53,4.7127,1.3323,36.4,73.71,2186.39
5/9/2024,5214.08,17936.12,70.65,4.6345,4.1899,1.0948,1.2797,147.76,12/30/1899,1376.1,32.377,58.611,16170,83.5675,4.713,1.336,36.27,73.7,2181.33
5/10/2024,5222.68,17915.55,70.99,4.6936,4.2903,1.0883,1.2753,148.33,12/30/1899,1373.9,32.401,58.647,16180,83.535,4.7052,1.3376,36.193,73.65,2165.44
5/13/2024,5221.42,18430.39,71.6,4.7276,4.3063,1.0889,1.2736,149.04,12/30/1899,1379.25,32.45,58.801,16100,83.6025,4.7163,1.3392,36.208,73.87,2171.83
5/14/2024,5246.68,18335.32,72.01,4.7319,4.3242,1.0872,1.2729,149.15,12/30/1899,1381.15,32.556,58.73,16157,83.5888,4.7175,1.342,36.105,73.2,2178.8
5/15/2024,5308.15,18028.52,72.84,4.6831,4.2925,1.0866,1.2722,150.86,12/30/1899,1381.2,32.537,58.583,16190,83.6588,4.7175,1.3397,35.875,73.67,2194.79
5/16/2024,5297.1,18027.71,73.11,4.6023,4.2728,1.0922,1.2785,151.26,12/30/1899,1381.75,32.438,58.52,16220,83.66,4.7137,1.3439,35.967,73.17,2229.87
5/17/2024,5303.27,18072.9,73.45,4.6363,4.2669,1.086,1.2658,151.62,12/30/1899,1384.65,32.551,58.528,16210,83.665,4.7212,1.3486,36.277,73.42,2251.44
5/20/2024,5308.13,18089.93,73.11,4.5891,4.1981,1.0808,1.2601,151.41,12/30/1899,1388.25,32.634,58.44,16215,83.6937,4.7195,1.346,36.21,73.95,2280.67
5/21/2024,5321.41,17716.47,72.52,4.6254,4.2454,1.0837,1.2636,151.42,12/30/1899,1389.1,32.641,58.34,16250,83.7162,4.709,1.3457,36.165,74.64,2300
5/22/2024,5307.01,17718.61,72.43,4.591,4.2316,1.0831,1.2628,151.56,12/30/1899,1387.4,32.475,58.308,16290,83.7063,4.7087,1.3476,36.147,74.68,2290.94
5/23/2024,5267.84,17769.14,72,4.5682,4.1903,1.0828,1.264,151.33,12/30/1899,1388.75,32.487,58.385,16280,83.7275,4.707,1.3503,36.06,74.24,2329.75
5/24/2024,5304.72,17978.57,72.16,4.62,4.2003,1.0789,1.2624,151.38,12/30/1899,1385.9,32.501,58.471,16300,83.7375,4.6997,1.3493,35.985,73.12,2339.03
5/28/2024,5306.04,18028.28,72.17,4.62,4.2003,1.079,1.2623,151.35,12/30/1899,1376.5,32.55,58.39,16260,83.725,4.6875,1.3523,35.65,72.63,2352.78
5/29/2024,5266.95,17799.61,71.04,4.7053,4.3092,1.0743,1.2552,151.65,12/30/1899,1383.75,32.594,58.316,16235,83.7275,4.6715,1.3515,35.605,73.01,2334.04
5/30/2024,5235.48,17524.06,70.87,4.6888,4.3491,1.077,1.2578,151.56,12/30/1899,1386.85,32.514,58.25,16200,83.7238,4.6735,1.3481,35.357,74.84,2372.52
5/31/2024,5277.51,17523.23,70.15,4.6723,4.3472,1.0836,1.2652,151.7,12/30/1899,1386.4,32.569,58.35,16185,83.7475,4.6768,1.3485,35.228,74.56,2344.37
6/3/2024,5283.4,17471.67,71.12,4.6474,4.3094,1.0837,1.2642,151.34,12/30/1899,1381.05,32.577,58.385,16165,83.8438,4.6642,1.3487,35.53,73.69,2383.34
6/4/2024,5291.34,17832.33,70.2,4.7505,4.4016,1.0837,1.2638,151.62,12/30/1899,1380.95,32.63,58.44,16035,83.9575,4.6695,1.3475,35.67,73.44,2382.89
6/5/2024,5354.03,18293.38,71.46,4.7886,4.4198,1.0859,1.2655,151.82,12/30/1899,1383.45,32.623,58.353,15895,83.9525,4.6858,1.3448,35.37,71.39,2361.02
6/6/2024,5352.96,18015.94,71.79,4.7426,4.3616,1.0857,1.2678,151.76,12/30/1899,1383.5,32.618,58.515,15925,83.9637,4.682,1.3538,35.29,70.1,2379.04
6/7/2024,5346.99,17727.98,71.15,4.9731,4.5435,1.0743,1.254,153.16,12/30/1899,1384,32.744,58.646,15955,83.9563,4.6733,1.3531,35.16,70.31,2391.93
6/10/2024,5360.79,17739.41,71.54,4.9609,4.5865,1.0726,1.2553,153.27,12/30/1899,1372.35,32.859,58.365,15833,83.9725,4.672,1.3614,34.94,71.42,2327.3
6/11/2024,5375.32,17778.41,70.91,4.8966,4.5216,1.0643,1.2452,153.23,12/30/1899,1375.35,32.849,58.345,15678,83.9713,4.6613,1.363,34.975,71.67,2322.02
6/12/2024,5421.03,17417.68,71.75,4.9205,4.6014,1.0624,1.2446,154.28,12/30/1899,1383.55,32.84,58.1,15695,83.9487,4.6578,1.365,35.025,73.14,2316.17
6/13/2024,5433.74,17635.88,71.61,4.9871,4.6674,1.0619,1.2426,154.72,12/30/1899,1385.5,32.88,57.895,15690,83.95,4.6363,1.3605,34.45,73.48,2332.46
6/14/2024,5431.6,17469.36,71.7,4.9321,4.5873,1.0673,1.2454,154.39,12/30/1899,1380.2,32.853,57.83,15553,83.87,4.6217,1.3622,34.205,73.92,2337.96
6/17/2024,5473.23,17311.05,72.22,4.9861,4.6326,1.0643,1.2436,154.64,12/30/1899,1383.55,32.843,57.54,15435,83.7925,4.5905,1.3616,34.333,74.1,2335.66
6/18/2024,5487.03,17004.97,72.68,4.9858,4.6207,1.0656,1.237,154.64,12/30/1899,1390.65,32.773,57.333,15485,83.9337,4.5693,1.362,34.347,73.68,2286.25
6/20/2024,5473.17,17021.31,72.59,4.9713,4.6085,1.0655,1.235,154.85,12/30/1899,1388.45,32.834,57.29,15600,83.9512,4.497,1.3614,34.265,74.26,2319.56
6/21/2024,5464.62,17238.34,72.13,4.931,4.6004,1.0701,1.2449,154.83,12/30/1899,1386.1,32.644,57.328,15490,83.9,4.4272,1.362,33.975,75.22,2303.83
6/24/2024,5447.87,17002.91,72.1,4.9269,4.6417,1.0699,1.2464,155.35,12/30/1899,1379.95,32.697,56.975,15430,83.9,4.4748,1.359,34.07,75.55,2301.74
6/25/2024,5469.3,17344.6,71.96,4.9975,4.7039,1.073,1.2514,155.65,12/30/1899,1383.15,32.69,56.955,15495,83.925,4.498,1.3628,33.993,75.04,2323.97
6/26/2024,5477.9,17304.96,71.87,4.9934,4.663,1.0693,1.2493,158.33,12/30/1899,1383.95,32.581,56.925,15425,83.9613,4.473,1.3597,33.935,75.84,2314.1
6/27/2024,5482.87,16945.51,71.86,4.9767,4.6136,1.0721,1.2563,156.35,12/30/1899,1382.85,32.432,57.243,15415,83.8688,4.424,1.3655,33.86,75.46,2308.85
6/28/2024,5460.48,16698.36,71.98,5.0351,4.6798,1.0666,1.2492,157.8,12/30/1899,1384.45,32.468,56.65,15455,83.8712,4.454,1.3608,34.22,75.8,2346.33
7/1/2024,5475.09,16647.34,72.15,4.9602,4.6283,1.0712,1.2527,154.57,12/30/1899,1371.2,32.479,56.555,15525,83.925,4.4472,1.3549,34.232,75.97,2360.5
7/2/2024,5509.01,16877.86,72.55,4.8727,4.5811,1.0725,1.2534,153.64,12/30/1899,1369.65,32.298,56.51,15525,83.9662,4.4202,1.3496,34.23,75.7,2336.32
7/3/2024,5537.02,16891.83,73.56,4.816,4.5077,1.0761,1.2547,153.05,12/30/1899,1361.15,32.287,56.335,15475,83.9725,4.4377,1.3512,33.665,76.91,2358.12
7/5/2024,5567.19,17090.23,73.74,4.8305,4.4874,1.0769,1.2562,153.92,12/30/1899,1368.9,32.283,56.248,15398,83.9825,4.4323,1.3545,33.52,76.86,2385.99
7/8/2024,5572.85,17111.65,73.7,4.8304,4.457,1.0755,1.2509,154.69,12/30/1899,1377.8,32.026,56.293,15365,83.9487,4.3828,1.3555,33.95,77.72,2376.86
7/9/2024,5576.98,17174.06,74.01,4.8365,4.4937,1.0748,1.2498,155.53,12/30/1899,1374.8,31.987,56.138,15455,83.955,4.3815,1.3525,33.748,77.03,2415.22
7/10/2024,5633.91,17113.36,74.49,4.8154,4.4531,1.0782,1.2524,155.48,12/30/1899,1377.4,31.93,56.378,15450,83.9762,4.379,1.3546,33.647,76.68,2425.31
7/11/2024,5584.54,17109.14,75,4.8655,4.4963,1.0771,1.2525,155.78,12/30/1899,1365.1,31.967,56.611,15400,83.9775,4.378,1.3535,33.75,75.74,2421.05
7/12/2024,5615.35,17430.16,75.25,4.8612,4.4865,1.079,1.2559,156.22,12/30/1899,1370.2,31.966,56.587,15430,83.975,4.3748,1.3518,33.333,75.76,2378.85
7/15/2024,5631.22,17569.57,74.34,4.8147,4.4394,1.0819,1.2592,156.42,12/30/1899,1366.4,31.812,56.23,15400,83.8975,4.3488,1.3452,33.23,75.82,2329.27
7/16/2024,5667.2,17511.08,74.7,4.7237,4.34,1.0884,1.2685,154.88,12/30/1899,1360.8,31.933,55.915,15335,83.885,4.348,1.346,33.29,75.71,2333.83
7/17/2024,5588.27,17391.01,73.42,4.7953,4.375,1.0867,1.267,155.39,12/30/1899,1351.75,31.968,56.47,15340,83.76,4.3443,1.345,33.265,75.5,2350.97
7/18/2024,5544.59,17641,72.74,4.8245,4.4198,1.0869,1.2701,155.65,12/30/1899,1334,31.917,56.392,15238,83.6888,4.311,1.3475,33.092,74.57,2361.31
7/19/2024,5505,17612.1,71.97,4.8478,4.4433,1.0857,1.2706,156.26,12/30/1899,1330.75,31.956,55.97,15150,83.575,4.3205,1.3473,33.055,75.34,2338.12
